,year,sex,age,continent,iso_alpha,log_population,log_suicides/100k pop,log_gdp_per_capita ($),log_gini_index,log_unemployment,log_hdi,log_ppp
0,1992,male,35-54,EU,ALB,12.747818280594485,1.501852701754163,5.529429087511423,1.4992884591055518,1.3487064799395503,0.4452630113207855,1.2226174398769487
1,1992,male,15-24,EU,ALB,12.48257116452228,1.4838746894587547,5.529429087511423,1.4992884591055518,1.3487064799395503,0.4452630113207855,1.2226174398769487
2,1992,male,55-74,EU,ALB,11.979805470779858,1.4182774069729414,5.529429087511423,1.4992884591055518,1.3487064799395503,0.4452630113207855,1.2226174398769487
3,1992,male,25-34,EU,ALB,12.411056299528171,1.3480731482996928,5.529429087511423,1.4992884591055518,1.3487064799395503,0.4452630113207855,1.2226174398769487
4,1992,female,15-24,EU,ALB,12.585881426824553,1.220829921392359,5.529429087511423,1.4992884591055518,1.3487064799395503,0.4452630113207855,1.2226174398769487
5,1992,female,25-34,EU,ALB,12.496504683358769,0.9162907318741551,5.529429087511423,1.4992884591055518,1.3487064799395503,0.4452630113207855,1.2226174398769487
6,1992,female,35-54,EU,ALB,12.685720246824822,0.4824261492442927,5.529429087511423,1.4992884591055518,1.3487064799395503,0.4452630113207855,1.2226174398769487
7,1992,female,55-74,EU,ALB,12.013100572810686,0.4762341789963716,5.529429087511423,1.4992884591055518,1.3487064799395503,0.4452630113207855,1.2226174398769487
8,1992,female,5-14,EU,ALB,12.726950575147725,0.0,5.529429087511423,1.4992884591055518,1.3487064799395503,0.4452630113207855,1.2226174398769487
9,1992,female,75+,EU,ALB,10.563620718477313,0.0,5.529429087511423,1.4992884591055518,1.3487064799395503,0.4452630113207855,1.2226174398769487
10,1992,male,5-14,EU,ALB,12.801885348777414,0.0,5.529429087511423,1.4992884591055518,1.3487064799395503,0.4452630113207855,1.2226174398769487
11,1992,male,75+,EU,ALB,10.081675578048475,0.0,5.529429087511423,1.4992884591055518,1.3487064799395503,0.4452630113207855,1.2226174398769487
12,1993,male,15-24,EU,ALB,12.402054638915242,2.128231705849268,6.082218910376446,1.4992884591055518,1.351532899766789,0.4452630113207855,1.4195909598941825
13,1993,male,55-74,EU,ALB,12.013706813470414,1.6563214983329508,6.082218910376446,1.4992884591055518,1.351532899766789,0.4452630113207855,1.4195909598941825
14,1993,male,75+,EU,ALB,10.094149233605084,1.635105659182678,6.082218910376446,1.4992884591055518,1.351532899766789,0.4452630113207855,1.4195909598941825
15,1993,male,25-34,EU,ALB,12.346273621950562,1.5912739418064292,6.082218910376446,1.4992884591055518,1.351532899766789,0.4452630113207855,1.4195909598941825
16,1993,female,15-24,EU,ALB,12.561300042277818,1.5062971535145868,6.082218910376446,1.4992884591055518,1.351532899766789,0.4452630113207855,1.4195909598941825
17,1993,male,35-54,EU,ALB,12.766548063877478,1.3480731482996928,6.082218910376446,1.4992884591055518,1.351532899766789,0.4452630113207855,1.4195909598941825
18,1993,female,25-34,EU,ALB,12.475339952160343,1.3001916620664788,6.082218910376446,1.4992884591055518,1.351532899766789,0.4452630113207855,1.4195909598941825
19,1993,female,35-54,EU,ALB,12.710480720812354,1.1346227261911428,6.082218910376446,1.4992884591055518,1.351532899766789,0.4452630113207855,1.4195909598941825
20,1993,female,55-74,EU,ALB,12.040614105490253,0.7793248768009976,6.082218910376446,1.4992884591055518,1.351532899766789,0.4452630113207855,1.4195909598941825
21,1993,female,5-14,EU,ALB,12.737585799068283,0.2546422183735807,6.082218910376446,1.4992884591055518,1.351532899766789,0.4452630113207855,1.4195909598941825
22,1993,male,5-14,EU,ALB,12.813119851828635,0.23901690047049992,6.082218910376446,1.4992884591055518,1.351532899766789,0.4452630113207855,1.4195909598941825
23,1993,female,75+,EU,ALB,10.579005242826247,0.0,6.082218910376446,1.4992884591055518,1.351532899766789,0.4452630113207855,1.4195909598941825
24,1994,male,75+,EU,ALB,10.110542371500753,2.211565694606877,6.548219102762372,1.4992884591055518,1.3522702720804238,0.4452630113207855,1.4838242462750721
25,1994,male,55-74,EU,ALB,12.051761119434515,2.004179057179289,6.548219102762372,1.4992884591055518,1.3522702720804238,0.4452630113207855,1.4838242462750721
26,1994,female,75+,EU,ALB,10.594156665220533,1.7934247485471162,6.548219102762372,1.4992884591055518,1.3522702720804238,0.4452630113207855,1.4838242462750721
