Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2/17/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Ukraine,UKR,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.41E-06,8.34E-06,0.000151815,0.005093844,0.052539742,0.265439361,0.433086047,0.502692747,0.556809293,0.699278413,0.842098318,0.905077579,0.936180334,0.99361694,1.114117631,1.341855794,1.494273969,1.791362403,2.259360401,2.534179576,2.853740677,3.192311049,3.297394037,3.012550592,3.434976101,4.566225529,5.014206409,5.916288712,6.664920938,7.069492951,
Upper middle income,UMC,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.584929603,1.136164123,1.773177248,2.560999508,3.484289969,4.813599642,5.976486368,7.007949455,7.788150074,8.009432469,8.111578727,8.320587792,9.224427581,10.55429542,11.31615791,11.04870575,11.42481635,12.17372519,12.89957474,13.79381756,14.30400616,15.27369785,16.9381218,18.17288017,19.4726181,21.10457802,22.45382118,23.29380608,24.00307173,25.35129887,
United States,USA,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Uzbekistan,UZB,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000634131,0.001169898,0.009289614,0.106979035,1.402076657,6.467385084,11.53074595,18.82643646,25.87710964,36.76211782,52.96389052,75.27341114,107.8048948,134.167455,151.4473155,178.3483396,213.7312733,253.716686,315.5534768,367.2234181,505.8993034,601.9983993,706.9046133,804.3101035,935.2372458,1058.677683,1179.956705,1432.907178,1783.094942,2085.548458,
St. Vincent and the Grenadines,VCT,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.613686191,1.636246494,1.640354315,1.583243778,1.586892833,1.574672861,1.601501176,1.59573015,1.628657102,1.634640572,1.595425581,1.665787085,1.65655668,1.575362683,1.59563991,1.593045338,1.592815462,1.681596158,1.649837759,1.623144876,1.67562482,1.635919213,1.649954796,1.643246412,1.595824122,1.605104566,1.533495069,1.590442538,1.556431452,1.544390871,
"Venezuela, RB",VEN,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012092057,0.014205366,0.017811628,0.022905567,0.036530961,0.054300756,0.114927198,0.151332498,0.177917147,0.221323001,0.280244092,0.296158918,0.387824644,0.513765249,0.67016541,0.842323679,0.963964432,1.0837692,1.383425985,1.480484817,2.135780738,2.68098259,,,,,,,,,
British Virgin Islands,VGB,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.027546763,1.097350717,1.093549013,1.089413881,1.105230451,1.097537518,1.068778515,,,
Virgin Islands (U.S.),VIR,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.4459941,1122.326898,1455.366541,1669.268603,1911.43198,2191.198,2338.93477,2450.979298,2637.903378,2749.482177,2781.037895,2792.708106,2878.405894,3026.837849,3196.055928,3682.541605,3880.659968,4143.081552,4985.481354,5255.296335,5821.995521,6915.335449,7167.056641,7369.894531,7473.419434,7413.455566,7315.612793,7395.338379,7464.797144,7453.568189,
Vanuatu,VUT,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.4516426,81.54396385,81.94839742,81.70294243,81.84287034,81.55036523,81.75390985,82.92136171,88.68714815,90.11640151,90.06659569,91.32820863,92.49038731,91.52936025,91.01656629,88.63741455,89.3657019,91.79052571,96.63258254,98.11801691,99.52637758,100.5110433,99.02766955,99.90569282,100.063422,103.4815529,104.3121909,106.6345715,107.4379998,108.1048563,
World,WLD,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74409182,0.763738266,0.810685116,0.797107218,1.312921285,1.19625549,1.228666917,1.350803839,1.381367859,1.395502653,1.404463813,1.407670729,1.419479883,1.430078696,1.490279576,1.457633184,1.545876526,1.503363652,1.601531204,1.628161718,1.688260417,1.660568119,1.688696529,1.675502336,1.642476903,1.694544207,1.697068582,1.664766141,1.658306688,1.662673682,
Kosovo,XKX,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.330570086,0.360354074,0.32156899,0.288491954,0.317391335,0.298894675,0.288999572,0.291011396,0.306512434,0.307762908,0.318523338,0.3269386,0.330215635,0.332720965,0.339622104,0.33912803,0.339377717,0.340077293,0.335353967,0.332389839,
"Yemen, Rep.",YEM,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.107838733,6.616784554,7.321480727,8.32323881,9.842986066,14.0508738,18.87184318,21.0160987,19.04944913,25.06203891,30.28758764,30.42442926,32.53923286,35.42175605,39.35857757,45.22598727,49.88171362,53.86926272,63.60931934,57.63259426,70.42267541,81.47676086,88.79299164,93.63131714,,,,,,,
South Africa,ZAF,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26526188,1.415432973,1.585497899,1.749861196,1.877083485,2.026310648,2.147188581,2.279385196,2.429535771,2.563278609,2.727773646,2.873204689,3.173687265,3.296340895,3.41943547,3.496839501,3.606437348,3.822891843,4.081127572,4.354202378,4.577401248,4.776628494,5.107816696,5.29573822,5.571891308,5.825255871,6.15909338,6.426701069,6.519588074,6.652565912,
Zambia,ZMB,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009556399,0.017808597,0.046234237,0.110046271,0.194741579,0.249130325,0.304221328,0.375034219,0.433560961,0.503995177,0.65375303,0.801770659,0.942335872,1.088053577,1.268434237,1.434933705,1.595327515,1.755098027,1.904794002,1.995482004,2.247678876,2.446346045,2.651491404,2.832861185,3.064822197,3.366481781,3.878826618,4.192580223,4.396236976,4.641657434,
Zimbabwe,ZWE,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.743998098,0.670887344,0.56325714,0.52936132,0.498102756,0.502697089,0.53801019,0.513663058,0.370553484,0.394526818,0.388323186,0.379491056,0.383716967,0.409877146,0.429511679,0.437932632,0.416492639,0.409226803,0.406834712,0.503384764,0.517979748,0.520335376,0.549245834,0.558424473,0.549251854,0.539304197,0.521861792,0.511243165,0.525138825,0.494348267,
